Name, TimePeriod, Value
World,2000,61.25434
World,2000,86.17919
World,2000,39.4361
World,2001,61.70454
World,2001,86.13555
World,2001,39.92612
World,2002,86.34688
World,2002,62.83692
World,2002,41.45364
World,2003,86.29749
World,2003,42.55228
World,2003,63.60941
World,2004,63.93015
World,2004,42.79121
World,2004,86.24792
World,2005,43.03233
World,2005,64.24246
World,2005,86.18039
World,2006,86.12835
World,2006,43.29615
World,2006,64.56688
World,2007,86.07311
World,2007,64.88221
World,2007,43.55946
World,2008,43.8296
World,2008,65.19863
World,2008,86.01056
World,2009,44.8021
World,2009,65.85203
World,2009,85.94473
World,2010,85.87328
World,2010,66.49626
World,2010,45.78517
World,2011,46.81956
World,2011,85.77981
World,2011,67.12907
World,2012,47.85402
World,2012,67.74305
World,2012,85.68166
World,2013,48.89293
World,2013,68.34628
World,2013,85.57937
World,2014,49.93764
World,2014,85.4778
World,2014,68.94266
World,2015,50.98648
World,2015,85.37737
World,2015,69.53274
World,2016,85.26961
World,2016,52.0242
World,2016,70.10356
World,2017,53.03716
World,2017,70.64488
World,2017,85.14748
South America,2000,34.03543
South America,2000,75.60702
South America,2000,86.25349
South America,2001,86.30349
South America,2001,34.48155
South America,2001,75.91852
South America,2002,86.35773
South America,2002,34.95614
South America,2002,76.21238
South America,2003,86.40964
South America,2003,76.49415
South America,2003,35.44391
South America,2004,35.93417
South America,2004,76.77114
South America,2004,86.46089
South America,2005,36.42992
South America,2005,77.04469
South America,2005,86.51233
South America,2006,36.9287
South America,2006,86.56326
South America,2006,77.31434
South America,2007,37.42953
South America,2007,77.56952
South America,2007,86.60122
South America,2008,37.90705
South America,2008,77.81132
South America,2008,86.63877
South America,2009,86.67661
South America,2009,38.37287
South America,2009,78.04478
South America,2010,38.83742
South America,2010,86.71444
South America,2010,78.27422
South America,2011,78.50122
South America,2011,86.75255
South America,2011,39.30371
South America,2012,78.72385
South America,2012,39.77202
South America,2012,86.7908
South America,2013,40.20471
South America,2013,78.93528
South America,2013,86.82917
South America,2014,79.14297
South America,2014,40.63796
South America,2014,86.86708
South America,2015,86.90259
South America,2015,41.0722
South America,2015,79.34542
South America,2016,41.48562
South America,2016,79.52892
South America,2016,86.92371
South America,2017,41.80703
South America,2017,79.68764
South America,2017,86.93652
Albania,2000,49.29324
Albania,2001,49.21738
Albania,2002,49.08154
Albania,2003,48.94225
Albania,2004,50.73476
Albania,2005,52.55115
Albania,2006,54.39092
Albania,2007,56.25379
Albania,2008,58.13946
Albania,2009,60.04764
Albania,2010,61.97766
Albania,2011,63.9291
Albania,2012,65.90139
Albania,2013,67.89334
Albania,2014,69.9037
Albania,2015,69.9445
Albania,2016,69.98433
Albania,2017,70.02315
Oceania,2000,91.55595
Oceania,2001,91.92473
Oceania,2002,92.2822
Oceania,2003,92.65559
Oceania,2004,93.02859
Oceania,2005,93.40905
Oceania,2006,93.78668
Oceania,2007,94.1613
Oceania,2008,94.53616
Oceania,2009,94.9124
Oceania,2010,95.29053
Oceania,2011,95.67037
Oceania,2012,96.05234
Oceania,2013,96.07796
Oceania,2014,96.09936
Oceania,2015,96.11511
Oceania,2016,96.12327
Oceania,2017,96.13017
Western Africa,2000,8.90365
Western Africa,2000,17.3098
Western Africa,2000,33.2393
Western Africa,2001,9.19708
Western Africa,2001,17.65321
Western Africa,2001,33.23879
Western Africa,2002,9.49685
Western Africa,2002,17.99695
Western Africa,2002,33.23406
Western Africa,2003,18.33778
Western Africa,2003,9.79592
Western Africa,2003,33.22427
Western Africa,2004,10.13621
Western Africa,2004,33.2175
Western Africa,2004,18.70389
Western Africa,2005,19.08562
Western Africa,2005,33.21659
Western Africa,2005,10.50326
Western Africa,2006,10.87684
Western Africa,2006,19.47086
Western Africa,2006,33.22286
Western Africa,2007,33.23574
Western Africa,2007,11.25458
Western Africa,2007,19.85561
Western Africa,2008,20.24005
Western Africa,2008,33.25403
Western Africa,2008,11.63702
Western Africa,2009,12.0258
Western Africa,2009,20.62528
Western Africa,2009,33.27621
Western Africa,2010,12.42135
Western Africa,2010,21.01129
Western Africa,2010,33.3008
Western Africa,2011,12.82466
Western Africa,2011,21.39768
Western Africa,2011,33.32905
Western Africa,2012,13.23544
Western Africa,2012,21.78422
Western Africa,2012,33.36085
Western Africa,2013,33.39568
Western Africa,2013,22.17012
Western Africa,2013,13.65345
Western Africa,2014,22.55514
Western Africa,2014,14.0785
Western Africa,2014,33.43293
Western Africa,2015,33.47274
Western Africa,2015,14.51018
Western Africa,2015,22.93927
Western Africa,2016,33.51426
Western Africa,2016,14.94742
Western Africa,2016,23.32118
Western Africa,2017,23.71325
Western Africa,2017,33.55561
Western Africa,2017,15.41426
Central America,2000,42.40084
Central America,2000,35.52243
Central America,2001,35.83107
Central America,2001,42.681
Central America,2002,36.18956
Central America,2002,42.97506
Central America,2003,43.26428
Central America,2003,36.54474
Central America,2004,36.89855
Central America,2004,43.54757
Central America,2005,37.25252
Central America,2005,43.82433
Central America,2006,37.60768
Central America,2006,44.09532
Central America,2007,44.36008
Central America,2007,37.9639
Central America,2008,38.3221
Central America,2008,44.62078
Central America,2009,38.68158
Central America,2009,44.87742
Central America,2010,45.13137
Central America,2010,39.04167
Central America,2011,39.40292
Central America,2011,45.38304
Central America,2012,39.76898
Central America,2012,45.63212
Central America,2013,40.13856
Central America,2013,45.87891
Central America,2014,40.51146
Central America,2014,46.12329
Central America,2015,40.88636
Central America,2015,46.3652
Central America,2016,41.25857
Central America,2016,46.60168
Central America,2017,41.58822
Central America,2017,46.80339
Eastern Africa,2000,37.69967
Eastern Africa,2001,38.08014
Eastern Africa,2002,3.83182
Eastern Africa,2002,11.34355
Eastern Africa,2002,38.57304
Eastern Africa,2003,3.94494
Eastern Africa,2003,11.62177
Eastern Africa,2003,38.98221
Eastern Africa,2004,4.06961
Eastern Africa,2004,11.98965
Eastern Africa,2004,39.74341
Eastern Africa,2005,12.40397
Eastern Africa,2005,40.59451
Eastern Africa,2005,4.212
Eastern Africa,2006,4.45354
Eastern Africa,2006,41.54566
Eastern Africa,2006,12.92439
Eastern Africa,2007,4.74409
Eastern Africa,2007,13.44562
Eastern Africa,2007,42.5004
Eastern Africa,2008,5.07024
Eastern Africa,2008,43.48023
Eastern Africa,2008,14.08712
Eastern Africa,2009,5.42335
Eastern Africa,2009,14.76852
Eastern Africa,2009,44.50996
Eastern Africa,2010,5.80281
Eastern Africa,2010,45.59732
Eastern Africa,2010,15.4942
Eastern Africa,2011,45.86654
Eastern Africa,2011,6.0425
Eastern Africa,2011,15.92237
Eastern Africa,2012,6.46248
Eastern Africa,2012,16.69964
Eastern Africa,2012,47.02987
Eastern Africa,2013,17.5166
Eastern Africa,2013,48.24083
Eastern Africa,2013,6.90808
Eastern Africa,2014,7.37822
Eastern Africa,2014,18.37507
Eastern Africa,2014,49.49898
Eastern Africa,2015,19.27504
Eastern Africa,2015,50.80257
Eastern Africa,2015,7.87291
Eastern Africa,2016,8.39252
Eastern Africa,2016,20.21686
Eastern Africa,2016,52.15055
Eastern Africa,2017,53.19178
Eastern Africa,2017,8.94116
Eastern Africa,2017,21.10736
American Samoa,2000,12.40939
American Samoa,2001,12.41913
American Samoa,2002,12.42888
American Samoa,2003,12.43863
American Samoa,2004,12.44837
American Samoa,2005,12.45812
American Samoa,2006,12.46787
American Samoa,2007,12.47761
American Samoa,2008,12.48736
American Samoa,2009,12.49711
American Samoa,2010,12.50685
American Samoa,2011,12.5166
American Samoa,2012,12.52635
American Samoa,2013,12.5361
American Samoa,2014,12.54584
American Samoa,2015,12.55559
American Samoa,2016,12.56534
American Samoa,2017,12.57508
Southern Africa,2000,88.91717
Southern Africa,2001,88.96512
Southern Africa,2002,89.03812
Southern Africa,2003,89.11137
Southern Africa,2004,89.18376
Southern Africa,2005,89.25487
Southern Africa,2006,89.3544
Southern Africa,2007,89.45242
Southern Africa,2008,88.71392
Southern Africa,2009,87.95588
Southern Africa,2010,87.1974
Southern Africa,2011,86.43845
Southern Africa,2012,85.6793
Southern Africa,2013,84.91971
Southern Africa,2014,84.15966
Southern Africa,2015,83.3992
Southern Africa,2016,82.63838
Southern Africa,2017,81.87274
Andorra,2000,90.64
Andorra,2001,90.64
Andorra,2002,90.64
Andorra,2003,90.64
Andorra,2004,90.64
Andorra,2005,90.64
Andorra,2006,90.64
Andorra,2007,90.64
Andorra,2008,90.64
Andorra,2009,90.64
Andorra,2010,90.64
Andorra,2011,90.64
Andorra,2012,90.64
Andorra,2013,90.64
Andorra,2014,90.64
Andorra,2015,90.64
Andorra,2016,90.64
Andorra,2017,90.64
Northern America,2000,99.61375
Northern America,2001,99.61365
Northern America,2002,99.61374
Northern America,2003,99.61375
Northern America,2004,99.61373
Northern America,2005,98.92794
Northern America,2005,99.61691
Northern America,2006,98.93742
Northern America,2006,99.62007
Northern America,2007,98.94698
Northern America,2007,99.62312
Northern America,2008,98.95652
Northern America,2008,99.62617
Northern America,2009,98.96604
Northern America,2009,99.62921
Northern America,2010,98.97551
Northern America,2010,99.63226
Northern America,2011,99.63533
Northern America,2011,98.98513
Northern America,2012,98.99474
Northern America,2012,99.63727
Northern America,2013,99.0045
Northern America,2013,99.63886
Northern America,2014,99.01161
Northern America,2014,99.64045
Northern America,2015,99.01882
Northern America,2015,99.64205
Northern America,2016,99.02606
Northern America,2016,99.64367
Northern America,2017,99.03342
Northern America,2017,99.64529
Eastern Asia,2000,93.93119
Eastern Asia,2001,93.94263
Eastern Asia,2002,94.14166
Eastern Asia,2003,94.10032
Eastern Asia,2004,94.05636
Eastern Asia,2005,94.01445
Eastern Asia,2006,93.97029
Eastern Asia,2007,93.92439
Eastern Asia,2008,93.87718
Eastern Asia,2009,93.82878
Eastern Asia,2010,93.77931
Eastern Asia,2011,93.72597
Eastern Asia,2012,93.66369
Eastern Asia,2013,93.59579
Eastern Asia,2014,93.5281
Eastern Asia,2015,93.46012
Eastern Asia,2016,93.39716
Eastern Asia,2017,93.33447
Azerbaijan,2000,49.67768
Azerbaijan,2001,50.13332
Azerbaijan,2002,50.58627
Azerbaijan,2003,51.03687
Azerbaijan,2004,53.46619
Azerbaijan,2005,55.92712
Azerbaijan,2006,58.41952
Azerbaijan,2007,60.94326
Azerbaijan,2008,63.49772
Azerbaijan,2009,66.08279
Azerbaijan,2010,68.70055
Azerbaijan,2011,70.32202
Azerbaijan,2012,70.85237
Azerbaijan,2013,71.38736
Azerbaijan,2014,71.92628
Azerbaijan,2015,72.46891
Azerbaijan,2016,73.015
Azerbaijan,2017,73.56433
Southern Asia,2000,40.30678
Southern Asia,2000,31.01644
Southern Asia,2000,63.02017
Southern Asia,2001,32.46935
Southern Asia,2001,41.39941
Southern Asia,2001,62.93277
Southern Asia,2002,42.52299
Southern Asia,2002,33.95633
Southern Asia,2002,62.83842
Southern Asia,2003,35.46196
Southern Asia,2003,43.6479
Southern Asia,2003,62.74048
Southern Asia,2004,62.64501
Southern Asia,2004,36.98902
Southern Asia,2004,44.77841
Southern Asia,2005,38.60883
Southern Asia,2005,45.88886
Southern Asia,2005,62.30943
Southern Asia,2006,61.98328
Southern Asia,2006,40.25924
Southern Asia,2006,47.01026
Southern Asia,2007,41.93439
Southern Asia,2007,48.13468
Southern Asia,2007,61.65685
Southern Asia,2008,43.63367
Southern Asia,2008,61.33249
Southern Asia,2008,49.26224
Southern Asia,2009,50.39256
Southern Asia,2009,45.35669
Southern Asia,2009,61.01152
Southern Asia,2010,51.52452
Southern Asia,2010,47.10307
Southern Asia,2010,60.692
Southern Asia,2011,52.65743
Southern Asia,2011,48.87225
Southern Asia,2011,60.37401
Southern Asia,2012,60.05661
Southern Asia,2012,53.79091
Southern Asia,2012,50.66404
Southern Asia,2013,54.92366
Southern Asia,2013,59.74156
Southern Asia,2013,52.47696
Southern Asia,2014,56.0581
Southern Asia,2014,59.43829
Southern Asia,2014,54.31074
Southern Asia,2015,59.13671
Southern Asia,2015,57.18896
Southern Asia,2015,56.16377
Southern Asia,2016,58.83612
Southern Asia,2016,58.0356
Southern Asia,2016,58.31497
Southern Asia,2017,59.86736
Southern Asia,2017,58.53619
Southern Asia,2017,59.39716
Australia,2000,98.16657
Australia,2001,98.16657
Australia,2002,98.16657
Australia,2003,98.22697
Australia,2004,98.28738
Australia,2005,98.3478
Australia,2006,98.40822
Australia,2007,98.46866
Australia,2008,98.52911
Australia,2009,98.58957
Australia,2010,98.65003
Australia,2011,98.71051
Australia,2012,98.771
Australia,2013,98.78088
Australia,2014,98.79077
Australia,2015,98.80065
Australia,2016,98.80065
Australia,2017,98.80065
Southern Europe,2000,86.00476
Southern Europe,2001,86.46339
Southern Europe,2002,86.92288
Southern Europe,2003,87.37192
Southern Europe,2004,87.90198
Southern Europe,2005,88.43381
Southern Europe,2006,88.96243
Southern Europe,2007,89.49799
Southern Europe,2008,90.03268
Southern Europe,2009,90.56419
Southern Europe,2010,91.09147
Southern Europe,2011,91.61448
Southern Europe,2012,92.12953
Southern Europe,2013,92.6364
Southern Europe,2014,93.1377
Southern Europe,2015,93.58321
Southern Europe,2016,94.02834
Southern Europe,2017,94.03267
Austria,2000,97.71394
Austria,2001,97.79684
Austria,2002,97.87975
Austria,2003,97.96266
Austria,2004,98.04557
Austria,2005,98.12848
Austria,2006,98.21139
Austria,2007,98.2943
Austria,2008,98.37721
Austria,2009,98.46012
Austria,2010,98.54303
Austria,2011,98.62594
Austria,2012,98.70885
Austria,2013,98.79177
Austria,2014,98.87468
Austria,2015,98.90943
Austria,2016,98.90781
Austria,2017,98.9062
Bahrain,2000,98.79928
Bahrain,2001,98.82163
Bahrain,2002,98.84398
Bahrain,2003,98.86634
Bahrain,2004,98.88869
Bahrain,2005,98.91105
Bahrain,2006,98.93342
Bahrain,2007,98.95218
Bahrain,2008,98.96217
Bahrain,2009,98.97216
Bahrain,2010,98.98215
Bahrain,2011,98.98326
Bahrain,2012,98.98326
Bahrain,2013,98.98326
Bahrain,2014,98.98326
Bahrain,2015,98.98326
Bahrain,2016,98.98326
Bahrain,2017,98.98326
Bangladesh,2000,44.55809
Bangladesh,2000,55.9067
Bangladesh,2000,59.41035
Bangladesh,2001,44.56168
Bangladesh,2001,59.53275
Bangladesh,2001,55.92532
Bangladesh,2002,59.65515
Bangladesh,2002,44.56528
Bangladesh,2002,55.9195
Bangladesh,2003,59.77755
Bangladesh,2003,55.91014
Bangladesh,2003,44.56888
Bangladesh,2004,59.89995
Bangladesh,2004,44.57248
Bangladesh,2004,55.89733
Bangladesh,2005,60.02235
Bangladesh,2005,44.57608
Bangladesh,2005,55.88136
Bangladesh,2006,60.14475
Bangladesh,2006,55.86171
Bangladesh,2006,44.57968
Bangladesh,2007,60.26715
Bangladesh,2007,44.58328
Bangladesh,2007,55.83849
Bangladesh,2008,60.38955
Bangladesh,2008,44.58687
Bangladesh,2008,55.81183
Bangladesh,2009,44.59047
Bangladesh,2009,60.51195
Bangladesh,2009,55.78184
Bangladesh,2010,60.63435
Bangladesh,2010,55.74816
Bangladesh,2010,44.59407
Bangladesh,2011,60.75675
Bangladesh,2011,44.59767
Bangladesh,2011,55.71108
Bangladesh,2012,60.87915
Bangladesh,2012,44.60127
Bangladesh,2012,55.67136
Bangladesh,2013,44.60487
Bangladesh,2013,55.62967
Bangladesh,2013,61.00155
Bangladesh,2014,61.12395
Bangladesh,2014,44.60847
Bangladesh,2014,55.58548
Bangladesh,2015,61.24635
Bangladesh,2015,44.61206
Bangladesh,2015,55.53946
Bangladesh,2016,61.36875
Bangladesh,2016,55.49126
Bangladesh,2016,44.61566
Bangladesh,2017,44.61926
Bangladesh,2017,55.44123
Bangladesh,2017,61.49115
Armenia,2000,29.59756
Armenia,2001,29.74282
Armenia,2002,33.29817
Armenia,2003,36.84346
Armenia,2004,40.39033
Armenia,2005,43.93894
Armenia,2006,47.48906
Armenia,2007,51.04095
Armenia,2008,54.59447
Armenia,2009,58.14978
Armenia,2010,61.70686
Armenia,2011,65.26573
Armenia,2012,68.82645
Armenia,2013,72.391
Armenia,2014,75.96124
Armenia,2015,79.43498
Armenia,2016,83.00598
Armenia,2017,86.47635
Australia and New Zealand,2000,91.94729
Australia and New Zealand,2001,92.32159
Australia and New Zealand,2002,92.69442
Australia and New Zealand,2003,93.08311
Australia and New Zealand,2004,93.46957
Australia and New Zealand,2005,93.85296
Australia and New Zealand,2006,94.23349
Australia and New Zealand,2007,94.61111
Australia and New Zealand,2008,94.98883
Australia and New Zealand,2009,95.36814
Australia and New Zealand,2010,95.74971
Australia and New Zealand,2011,96.13346
Australia and New Zealand,2012,96.51974
Australia and New Zealand,2013,96.534
Australia and New Zealand,2014,96.54404
Australia and New Zealand,2015,96.54873
Australia and New Zealand,2016,96.5464
Australia and New Zealand,2017,96.544
Belgium,2000,99.52319
Belgium,2001,99.52318
Belgium,2002,99.52318
Belgium,2003,99.52319
Belgium,2004,99.52318
Belgium,2005,99.52319
Belgium,2006,99.52318
Belgium,2007,99.52319
Belgium,2008,99.52319
Belgium,2009,99.52319
Belgium,2010,99.52318
Belgium,2011,99.52318
Belgium,2012,99.52318
Belgium,2013,99.52319
Belgium,2014,99.52319
Belgium,2015,99.52319
Belgium,2016,99.52318
Belgium,2017,99.52319
Micronesia,2000,70.26537
Micronesia,2000,88.95755
Micronesia,2001,72.75511
Micronesia,2001,85.72281
Micronesia,2002,72.97668
Micronesia,2002,85.75676
Micronesia,2003,73.17497
Micronesia,2003,85.76257
Micronesia,2004,73.55563
Micronesia,2004,85.88647
Micronesia,2005,86.00475
Micronesia,2005,73.92971
Micronesia,2006,86.26431
Micronesia,2006,74.3178
Micronesia,2007,86.48673
Micronesia,2007,74.70824
Micronesia,2008,75.10147
Micronesia,2008,86.72352
Micronesia,2009,86.98867
Micronesia,2009,75.50769
Micronesia,2010,87.28963
Micronesia,2010,75.93318
Micronesia,2011,87.62918
Micronesia,2011,76.38291
Micronesia,2012,76.85816
Micronesia,2012,88.00337
Micronesia,2013,77.34424
Micronesia,2013,88.39555
Micronesia,2014,88.80719
Micronesia,2014,77.84037
Micronesia,2015,78.32473
Micronesia,2015,89.04922
Micronesia,2016,78.77596
Micronesia,2016,89.26633
Micronesia,2017,79.20519
Micronesia,2017,89.49319
Polynesia,2000,47.49332
Polynesia,2001,47.42673
Polynesia,2002,47.37839
Polynesia,2003,47.3668
Polynesia,2004,47.39109
Polynesia,2005,47.52713
Polynesia,2006,47.71353
Polynesia,2007,47.94316
Polynesia,2008,48.19206
Polynesia,2009,48.43345
Polynesia,2010,48.64388
Polynesia,2011,48.81591
Polynesia,2012,48.95351
Polynesia,2013,49.06743
Polynesia,2014,49.17027
Polynesia,2015,49.26579
Polynesia,2016,49.33933
Polynesia,2017,49.40042
Bhutan,2000,21.73112
Bhutan,2000,28.55129
Bhutan,2000,48.56318
Bhutan,2001,22.11184
Bhutan,2001,29.12169
Bhutan,2001,48.5841
Bhutan,2002,22.49256
Bhutan,2002,29.69176
Bhutan,2002,48.60502
Bhutan,2003,22.87328
Bhutan,2003,30.2612
Bhutan,2003,48.62593
Bhutan,2004,30.82995
Bhutan,2004,48.64685
Bhutan,2004,23.25399
Bhutan,2005,23.63471
Bhutan,2005,31.3862
Bhutan,2005,48.66777
Bhutan,2006,24.01543
Bhutan,2006,31.83981
Bhutan,2006,48.68868
Bhutan,2007,48.7096
Bhutan,2007,24.39615
Bhutan,2007,32.29048
Bhutan,2008,48.73052
Bhutan,2008,24.77687
Bhutan,2008,32.7381
Bhutan,2009,25.15758
Bhutan,2009,33.18185
Bhutan,2009,48.75144
Bhutan,2010,25.5383
Bhutan,2010,33.62213
Bhutan,2010,48.77235
Bhutan,2011,25.91902
Bhutan,2011,34.05882
Bhutan,2011,48.79327
Bhutan,2012,34.48847
Bhutan,2012,48.81419
Bhutan,2012,26.29974
Bhutan,2013,34.91069
Bhutan,2013,26.68046
Bhutan,2013,48.8351
Bhutan,2014,27.06118
Bhutan,2014,35.32535
Bhutan,2014,48.85602
Bhutan,2015,27.42791
Bhutan,2015,35.72397
Bhutan,2015,48.87694
Bhutan,2016,27.6
Bhutan,2016,35.99732
Bhutan,2016,48.89785
Bhutan,2017,27.6
Bhutan,2017,36.16311
Bhutan,2017,48.91877
Bosnia and Herzegovina,2000,87.34998
Bosnia and Herzegovina,2001,87.47272
Bosnia and Herzegovina,2002,87.59462
Bosnia and Herzegovina,2003,87.71558
Bosnia and Herzegovina,2004,87.83569
Bosnia and Herzegovina,2005,87.95483
Bosnia and Herzegovina,2006,88.07303
Bosnia and Herzegovina,2007,88.19037
Bosnia and Herzegovina,2008,88.30676
Bosnia and Herzegovina,2009,88.42222
Bosnia and Herzegovina,2010,88.53673
Bosnia and Herzegovina,2011,88.65034
Bosnia and Herzegovina,2012,88.70229
Bosnia and Herzegovina,2013,88.79768
Bosnia and Herzegovina,2014,88.81719
Bosnia and Herzegovina,2015,88.82513
Bosnia and Herzegovina,2016,88.83336
Bosnia and Herzegovina,2017,88.84189
Botswana,2000,84.02139
Botswana,2001,83.94805
Botswana,2002,83.8747
Botswana,2003,83.80135
Botswana,2004,83.72801
Botswana,2005,83.65466
Botswana,2006,84.03082
Botswana,2007,83.95708
Botswana,2008,83.88334
Botswana,2009,83.8096
Botswana,2010,83.73586
Botswana,2011,83.66211
Botswana,2012,83.58837
Botswana,2013,83.51463
Botswana,2014,83.44089
Botswana,2015,83.36715
Botswana,2016,83.29341
Botswana,2017,83.21967
Brazil,2000,91.21861
Brazil,2001,91.28107
Brazil,2002,91.34353
Brazil,2003,91.40599
Brazil,2004,91.46845
Brazil,2005,91.53091
Brazil,2006,91.59337
Brazil,2007,91.65583
Brazil,2008,91.71829
Brazil,2009,91.78075
Brazil,2010,91.84321
Brazil,2011,91.90567
Brazil,2012,91.96813
Brazil,2013,92.03059
Brazil,2014,92.09305
Brazil,2015,92.15551
Brazil,2016,92.21797
Brazil,2017,92.28043
Bulgaria,2000,96.83742
Bulgaria,2001,96.83825
Bulgaria,2002,96.83501
Bulgaria,2003,96.80889
Bulgaria,2004,96.76394
Bulgaria,2005,96.71948
Bulgaria,2006,96.6755
Bulgaria,2007,96.632
Bulgaria,2008,96.58899
Bulgaria,2009,96.70982
Bulgaria,2010,96.83096
Bulgaria,2011,96.95243
Bulgaria,2012,97.07426
Bulgaria,2013,97.03456
Bulgaria,2014,97.01165
Bulgaria,2015,96.98926
Bulgaria,2016,96.96734
Bulgaria,2017,96.94594
Belarus,2000,80.62173
Belarus,2001,80.80693
Belarus,2002,80.9906
Belarus,2003,81.17236
Belarus,2004,82.53634
Belarus,2005,83.86742
Belarus,2006,85.16609
Belarus,2007,86.43282
Belarus,2008,87.6683
Belarus,2009,88.87239
Belarus,2010,90.05456
Belarus,2011,91.2051
Belarus,2012,92.32057
Belarus,2013,93.40165
Belarus,2014,94.44904
Belarus,2015,94.47332
Belarus,2016,94.49743
Belarus,2017,94.52139
Cambodia,2000,10.80921
Cambodia,2000,16.87518
Cambodia,2000,43.4465
Cambodia,2001,11.15437
Cambodia,2001,17.3384
Cambodia,2001,44.21877
Cambodia,2002,11.49953
Cambodia,2002,17.80263
Cambodia,2002,44.99103
Cambodia,2003,18.26786
Cambodia,2003,45.7633
Cambodia,2003,11.8447
Cambodia,2004,12.18986
Cambodia,2004,18.73443
Cambodia,2004,46.53556
Cambodia,2005,12.53502
Cambodia,2005,19.20236
Cambodia,2005,47.30783
Cambodia,2006,12.88019
Cambodia,2006,19.6713
Cambodia,2006,48.08009
Cambodia,2007,13.22535
Cambodia,2007,20.14162
Cambodia,2007,48.85235
Cambodia,2008,13.57051
Cambodia,2008,20.62666
Cambodia,2008,49.62462
Cambodia,2009,13.91568
Cambodia,2009,21.18638
Cambodia,2009,50.39688
Cambodia,2010,14.26084
Cambodia,2010,21.75101
Cambodia,2010,51.16915
Cambodia,2011,22.32062
Cambodia,2011,51.94141
Cambodia,2011,14.606
Cambodia,2012,14.95117
Cambodia,2012,22.89527
Cambodia,2012,52.71368
Cambodia,2013,15.29633
Cambodia,2013,23.47464
Cambodia,2013,53.48594
Cambodia,2014,15.64149
Cambodia,2014,24.05955
Cambodia,2014,54.2582
Cambodia,2015,15.98666
Cambodia,2015,24.6497
Cambodia,2015,55.03047
Cambodia,2016,25.24514
Cambodia,2016,55.80273
Cambodia,2016,16.33182
Cambodia,2017,16.67699
Cambodia,2017,25.84555
Cambodia,2017,56.575
Canada,2000,98.21185
Canada,2001,98.21967
Canada,2002,98.22151
Canada,2003,98.22337
Canada,2004,98.22521
Canada,2005,98.27436
Canada,2006,98.32373
Canada,2007,98.37495
Canada,2008,98.42589
Canada,2009,98.47654
Canada,2010,98.52691
Canada,2011,98.57668
Canada,2012,98.62414
Canada,2013,98.67155
Canada,2014,98.7189
Canada,2015,98.76622
Canada,2016,98.8135
Canada,2017,98.86085
Caucasus and Central Asia,2000,57.3282
Caucasus and Central Asia,2000,82.51602
Caucasus and Central Asia,2000,34.46113
Caucasus and Central Asia,2001,57.73932
Caucasus and Central Asia,2001,82.94615
Caucasus and Central Asia,2001,34.72707
Caucasus and Central Asia,2002,83.90307
Caucasus and Central Asia,2002,35.56508
Caucasus and Central Asia,2002,58.71975
Caucasus and Central Asia,2003,36.39831
Caucasus and Central Asia,2003,59.69155
Caucasus and Central Asia,2003,84.81383
Caucasus and Central Asia,2004,37.35081
Caucasus and Central Asia,2004,60.71182
Caucasus and Central Asia,2004,85.69572
Caucasus and Central Asia,2005,86.55466
Caucasus and Central Asia,2005,38.56636
Caucasus and Central Asia,2005,61.85493
Caucasus and Central Asia,2006,39.7992
Caucasus and Central Asia,2006,62.99589
Caucasus and Central Asia,2006,87.39673
Caucasus and Central Asia,2007,41.04992
Caucasus and Central Asia,2007,63.98646
Caucasus and Central Asia,2007,87.9177
Caucasus and Central Asia,2008,42.32117
Caucasus and Central Asia,2008,64.98433
Caucasus and Central Asia,2008,88.43834
Caucasus and Central Asia,2009,43.79137
Caucasus and Central Asia,2009,66.00825
Caucasus and Central Asia,2009,88.81131
Caucasus and Central Asia,2010,45.29363
Caucasus and Central Asia,2010,67.0482
Caucasus and Central Asia,2010,89.18599
Caucasus and Central Asia,2011,46.79664
Caucasus and Central Asia,2011,68.04723
Caucasus and Central Asia,2011,89.57062
Caucasus and Central Asia,2012,48.29231
Caucasus and Central Asia,2012,69.00556
Caucasus and Central Asia,2012,89.96794
Caucasus and Central Asia,2013,49.81191
Caucasus and Central Asia,2013,69.97275
Caucasus and Central Asia,2013,90.35331
Caucasus and Central Asia,2014,70.92342
Caucasus and Central Asia,2014,90.69868
Caucasus and Central Asia,2014,51.33435
Caucasus and Central Asia,2015,52.77258
Caucasus and Central Asia,2015,71.81731
Caucasus and Central Asia,2015,91.01176
Caucasus and Central Asia,2016,72.716
Caucasus and Central Asia,2016,91.32791
Caucasus and Central Asia,2016,54.21443
Caucasus and Central Asia,2017,55.395
Caucasus and Central Asia,2017,73.4385
Caucasus and Central Asia,2017,91.55078
Asia,2000,40.55198
Asia,2000,57.37691
Asia,2000,85.39195
Asia,2001,41.20928
Asia,2001,58.10409
Asia,2001,85.45109
Asia,2002,43.28803
Asia,2002,59.90169
Asia,2002,85.96796
Asia,2003,45.16589
Asia,2003,61.3708
Asia,2003,86.01915
Asia,2004,46.3963
Asia,2004,62.42796
Asia,2004,86.06959
Asia,2005,46.76501
Asia,2005,62.94736
Asia,2005,86.08635
Asia,2006,47.14553
Asia,2006,63.46122
Asia,2006,86.10239
Asia,2007,47.53275
Asia,2007,63.96885
Asia,2007,86.11551
Asia,2008,47.92233
Asia,2008,64.47205
Asia,2008,86.12694
Asia,2009,49.15482
Asia,2009,65.43818
Asia,2009,86.13288
Asia,2010,50.40714
Asia,2010,66.39292
Asia,2010,86.12942
Asia,2011,86.09963
Asia,2011,51.70682
Asia,2011,67.32368
